SortOrder,Tblname,AttributeLabel,AttributeDescription,AttributeUnit
796,QAQC_Values,Ni_pct_WDXRFBM,"Nickel, in weight percent, determined by WDXRF (C-WDXRF_BM). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",weight percent (% or pct)
797,QAQC_Values,Pb_pct_WDXRFBM,"Lead, in weight percent, determined by WDXRF (C-WDXRF_BM). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",weight percent (% or pct)
798,QAQC_Values,Zn_pct_WDXRFBM,"Zinc, in weight percent, determined by WDXRF (C-WDXRF_BM). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (&lt;) or 'greater than' (&gt;) symbol, respectively. A blank or NULL value indicates that no data are available.",weight percent (% or pct)
799,QAQC_Values,Au_ppb_PGE,"Gold, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
800,QAQC_Values,Ir_ppb_PGE,"Iridium, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
801,QAQC_Values,Pd_ppb_PGE,"Palladium, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
802,QAQC_Values,Pt_ppb_PGE,"Platinum, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
803,QAQC_Values,Re_ppb_PGE,"Rhenium, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
804,QAQC_Values,Rh_ppb_PGE,"Rhodium, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
805,QAQC_Values,Ru_ppb_PGE,"Ruthenium, in parts per billion by weight, determined by ICP-MS (C_PGE_H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
806,QAQC_Values,Ag_ppb_H2O,"Silver, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
807,QAQC_Values,Al_ppb_H2O,"Aluminum, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
808,QAQC_Values,As_ppb_H2O,"Arsenic, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
809,QAQC_Values,Au_ppb_H2O,"Gold, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
810,QAQC_Values,B_ppb_H2O,"Boron, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
811,QAQC_Values,Ba_ppb_H2O,"Barium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
812,QAQC_Values,Be_ppb_H2O,"Beryllium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
813,QAQC_Values,Bi_ppb_H2O,"Bismuth, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
814,QAQC_Values,Ca_ppb_H2O,"Calcium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
815,QAQC_Values,Cd_ppb_H2O,"Cadmium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
816,QAQC_Values,Ce_ppb_H2O,"Cerium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
817,QAQC_Values,Co_ppb_H2O,"Cobalt, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
818,QAQC_Values,Cr_ppb_H2O,"Chromium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
819,QAQC_Values,Cs_ppb_H2O,"Cesium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
820,QAQC_Values,Cu_ppb_H2O,"Copper, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
821,QAQC_Values,Dy_ppb_H2O,"Dysprosium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
822,QAQC_Values,Er_ppb_H2O,"Erbium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
823,QAQC_Values,Eu_ppb_H2O,"Europium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
824,QAQC_Values,Fe_ppb_H2O,"Iron, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
825,QAQC_Values,Ga_ppb_H2O,"Gallium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
826,QAQC_Values,Gd_ppb_H2O,"Gadolinium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
827,QAQC_Values,Ge_ppb_H2O,"Germanium, in parts per billion by weight, determined by ICP-MS (C-TRACE-H2O). Expected GRM values below or above normal detection limits may be expressed with a 'less than' (<) or 'greater than' (>) symbol, respectively. A blank or NULL value indicates that no data are available.",parts per billion by weight (ppb)
